Chamado_ID;Quarto_ID;Funcionario_ID;Tipo_Chamado;Prioridade;Data_Abertura;Data_Fechamento;Avaliacao_Atendimento
CHM-1436593;QRT-33730;FUN-69727;Ar-condicionado;Média;2024-09-02 17:39:00;2024-09-02 23:09:10;4
CHM-6924715;QRT-89443;FUN-05739;Ar-condicionado;Baixa;2025-09-18 21:55:00;2025-09-19 04:17:49;4
CHM-5622515;QRT-99673;FUN-64047;Wi-Fi;Alta;2025-11-27 11:29:00;2025-11-27 13:27:25;5
CHM-2648728;QRT-58808;FUN-04670;Ar-condicionado;Média;2025-03-12 14:48:00;2025-03-12 18:12:05;4
CHM-6994881;QRT-03930;FUN-08109;Limpeza Extra;Média;2026-01-05 17:50:00;2026-01-05 21:16:13;5
CHM-4593139;QRT-75121;FUN-34873;Ar-condicionado;Baixa;2026-03-26 16:38:00;2026-03-27 09:53:35;4
CHM-6193412;QRT-76281;FUN-71181;Ar-condicionado;Média;2026-02-11 20:24:00;2026-02-12 01:42:32;3
CHM-8403373;QRT-75289;FUN-96106;Wi-Fi;Alta;2026-01-31 10:17:00;2026-01-31 10:55:06;4
CHM-0936264;QRT-85329;FUN-82886;TV / Controle;Média;2025-08-06 22:47:00;2025-08-06 23:56:29;5
CHM-5572449;QRT-53040;FUN-36473;Ar-condicionado;Alta;2024-07-19 16:49:00;2024-07-19 18:00:23;5
CHM-8380709;QRT-99264;FUN-76103;Limpeza Extra;Baixa;2026-06-04 21:13:00;2026-06-05 05:57:32;3
CHM-0657303;QRT-03500;FUN-64047;Elétrica;Alta;2025-01-04 13:16:00;2025-01-04 14:20:59;4
CHM-4765339;QRT-17482;FUN-22607;Frigobar com Defeito;Média;2024-12-23 16:40:00;2024-12-23 20:06:40;4
CHM-1862189;QRT-01798;FUN-48683;Fechadura Eletrônica;Média;2025-06-15 14:59:00;2025-06-15 19:44:42;5
CHM-9490311;QRT-38783;FUN-48683;Hidráulica;Média;2025-07-06 22:27:00;2025-07-06 23:59:06;5
CHM-1059514;QRT-75123;FUN-48683;Elétrica;Baixa;2026-05-04 10:08:00;2026-05-04 21:33:27;3
CHM-6945072;QRT-67310;FUN-15784;Limpeza Extra;Alta;2025-10-19 06:24:00;2025-10-19 07:10:08;5
CHM-3143900;QRT-54953;FUN-74014;Wi-Fi;Média;2024-10-10 13:08:00;2024-10-10 17:54:41;5
CHM-0849800;QRT-57190;FUN-71181;Hidráulica;Baixa;2024-11-25 21:14:00;2024-11-26 07:54:35;4
CHM-6796731;QRT-66092;FUN-94946;Hidráulica;Baixa;2026-04-04 22:11:00;2026-04-05 15:24:03;3
CHM-2626515;QRT-61287;FUN-08109;Ar-condicionado;Média;2024-08-26 10:52:00;2024-08-26 11:35:02;5
CHM-8929584;QRT-21077;FUN-19473;Hidráulica;Média;2025-09-09 21:27:00;2025-09-09 23:37:30;5
CHM-3232896;QRT-23155;FUN-49170;Elétrica;Média;2024-12-18 06:06:00;2024-12-18 12:14:34;5
CHM-0704170;QRT-85702;FUN-83865;Hidráulica;Média;2024-08-17 08:04:00;2024-08-17 11:06:03;5
CHM-7873292;QRT-74465;FUN-08486;Limpeza Extra;Média;2025-04-05 06:53:00;2025-04-05 20:21:39;2
CHM-2687613;QRT-70536;FUN-64047;Ar-condicionado;Média;2025-11-24 07:03:00;2025-11-24 14:20:36;5
CHM-9171894;QRT-94991;FUN-74014;TV / Controle;Baixa;2026-06-18 16:38:00;2026-06-19 08:12:25;5
CHM-1899085;QRT-01562;FUN-73856;Ar-condicionado;Média;2024-08-17 19:23:00;2024-08-17 20:31:30;5
CHM-8687087;QRT-23801;FUN-90839;Ar-condicionado;Alta;2025-10-12 11:23:00;2025-10-12 14:54:14;3
CHM-7224593;QRT-72908;FUN-10947;TV / Controle;Média;2024-07-01 21:40:00;2024-07-02 00:19:56;5
CHM-6091377;QRT-39888;FUN-83865;Limpeza Extra;Alta;2024-09-12 22:41:00;2024-09-13 00:08:21;5
CHM-0607859;QRT-42714;FUN-48159;Limpeza Extra;Alta;2026-04-04 09:37:00;2026-04-04 10:02:06;3
CHM-3822245;QRT-71194;FUN-50800;Ar-condicionado;Média;2026-06-15 15:08:00;2026-06-15 23:41:16;2
CHM-8766488;QRT-24810;FUN-52793;Ar-condicionado;Alta;2025-02-09 06:29:00;2025-02-09 07:40:15;5
CHM-0204395;QRT-04414;FUN-71181;Ar-condicionado;Média;2026-05-10 23:48:00;2026-05-11 06:55:53;5
CHM-7024688;QRT-55192;FUN-45111;TV / Controle;Alta;2025-09-16 17:03:00;2025-09-16 19:13:52;1
CHM-8951765;QRT-74766;FUN-09102;Ar-condicionado;Alta;2026-02-07 23:19:00;2026-02-08 01:09:54;3
CHM-8660166;QRT-02862;FUN-94946;Wi-Fi;Média;2025-01-10 08:12:00;2025-01-10 11:17:18;4
CHM-5652162;QRT-23438;FUN-08234;Wi-Fi;Alta;2025-03-29 16:56:00;2025-03-29 17:47:28;3
CHM-2431274;QRT-70123;FUN-87234;Ar-condicionado;Média;2024-10-04 09:32:00;2024-10-04 12:37:33;4
CHM-7986361;QRT-16851;FUN-78820;Limpeza Extra;Baixa;2026-06-24 06:43:00;2026-06-25 07:39:41;2
CHM-8447134;QRT-77305;FUN-48683;Wi-Fi;Baixa;2026-04-01 06:21:00;2026-04-01 20:51:29;4
CHM-0565666;QRT-58898;FUN-23383;TV / Controle;Média;2025-03-13 07:54:00;2025-03-13 09:57:21;4
CHM-9112362;QRT-70123;FUN-03036;Frigobar com Defeito;Alta;2025-12-12 19:14:00;2025-12-12 23:10:29;1
CHM-1129445;QRT-76575;FUN-08828;TV / Controle;Baixa;2025-07-04 21:49:00;2025-07-05 13:58:00;5
CHM-9240880;QRT-24810;FUN-10947;Hidráulica;Média;2024-09-19 23:43:00;2024-09-20 09:02:08;3
CHM-5714996;QRT-16535;FUN-65780;Hidráulica;Média;2025-02-02 12:39:00;2025-02-02 14:48:57;5
CHM-1889229;QRT-07031;FUN-81524;Wi-Fi;Média;2025-07-06 19:22:00;2025-07-07 03:29:05;2
CHM-2433691;QRT-07031;FUN-76103;Limpeza Extra;Média;2025-08-18 09:24:00;2025-08-18 17:41:07;3
CHM-3700884;QRT-25217;FUN-03036;Limpeza Extra;Média;2025-03-14 12:29:00;2025-03-15 00:45:21;1
CHM-2420087;QRT-04025;FUN-16922;Ar-condicionado;Baixa;2026-02-23 10:37:00;2026-02-23 16:29:57;5
CHM-9531495;QRT-76445;FUN-08828;TV / Controle;Média;2024-08-14 12:29:00;2024-08-14 14:14:44;5
CHM-5998348;QRT-81819;FUN-55799;Ar-condicionado;Alta;2025-05-19 06:54:00;2025-05-19 08:38:11;3
CHM-6475509;QRT-76281;FUN-37715;Elétrica;Baixa;2025-08-03 20:56:00;2025-08-04 05:21:24;4
CHM-3117597;QRT-23155;FUN-22027;Hidráulica;Baixa;2025-02-27 10:07:00;2025-02-28 16:21:22;3
CHM-2952186;QRT-58898;FUN-12040;Limpeza Extra;Média;2025-05-15 20:58:00;2025-05-16 18:12:59;1
CHM-7024608;QRT-00452;FUN-57664;Hidráulica;Alta;2025-07-28 11:55:00;2025-07-28 12:45:15;5
CHM-3788657;QRT-75123;FUN-34873;Hidráulica;Média;2024-08-27 13:02:00;2024-08-27 16:13:47;4
CHM-8609681;QRT-54918;FUN-29826;Fechadura Eletrônica;Média;2025-06-15 22:00:00;2025-06-16 00:28:09;4
CHM-8517333;QRT-20026;FUN-35080;Elétrica;Média;2025-07-26 13:24:00;2025-07-26 17:24:06;4
CHM-8615196;QRT-87654;FUN-02909;Elétrica;Baixa;2024-11-20 14:31:00;2024-11-21 12:37:55;4
CHM-5210289;QRT-22560;FUN-15867;Fechadura Eletrônica;Média;2024-10-18 14:17:00;2024-10-18 17:56:35;4
CHM-6804088;QRT-39746;FUN-74014;Fechadura Eletrônica;Alta;2024-08-03 15:02:00;2024-08-03 19:24:32;1
CHM-6318718;QRT-66092;FUN-90839;Elétrica;Alta;2025-07-14 10:36:00;2025-07-14 13:14:27;3
CHM-4137456;QRT-72908;FUN-08486;Frigobar com Defeito;Baixa;2025-08-29 11:16:00;2025-08-30 04:52:43;4
CHM-3138585;QRT-54116;FUN-48683;Wi-Fi;Alta;2025-06-26 11:57:00;2025-06-26 13:00:10;5
CHM-2988477;QRT-22560;FUN-15867;Elétrica;Média;2026-05-12 17:48:00;2026-05-12 18:49:15;5
CHM-6846820;QRT-87613;FUN-18700;Ar-condicionado;Média;2024-07-13 17:35:00;2024-07-14 06:51:04;3
CHM-5072836;QRT-56321;FUN-89330;Hidráulica;Média;2024-09-11 11:48:00;2024-09-11 15:25:09;5
CHM-3191604;QRT-92964;FUN-32345;Hidráulica;Alta;2025-07-15 21:30:00;2025-07-15 23:48:10;2
CHM-3563039;QRT-25905;FUN-90839;Frigobar com Defeito;Baixa;2025-07-06 10:20:00;2025-07-06 21:42:03;4
CHM-5195008;QRT-03596;FUN-08849;Limpeza Extra;Média;2026-06-20 23:59:00;2026-06-21 00:59:00;4
CHM-5561452;QRT-86536;FUN-89330;TV / Controle;Alta;2026-03-13 17:18:00;2026-03-13 18:10:15;4
CHM-5175840;QRT-47168;FUN-92311;TV / Controle;Alta;2024-12-11 18:23:00;2024-12-11 20:12:22;4
CHM-0056498;QRT-48634;FUN-23383;Elétrica;Baixa;2024-12-19 18:47:00;2024-12-19 23:13:35;4
CHM-5872019;QRT-83481;FUN-86194;Ar-condicionado;Média;2025-02-16 13:44:00;2025-02-16 20:25:29;5
CHM-1502519;QRT-58808;FUN-96354;Ar-condicionado;Alta;2025-05-15 18:11:00;2025-05-15 19:29:25;4
CHM-2085294;QRT-86876;FUN-12040;Ar-condicionado;Alta;2024-08-11 10:15:00;2024-08-11 10:38:28;4
CHM-3389304;QRT-14528;FUN-78820;Ar-condicionado;Média;2026-05-21 08:36:00;2026-05-21 11:43:44;5
CHM-8902552;QRT-39368;FUN-45111;Wi-Fi;Média;2025-02-26 16:41:00;2025-02-26 18:36:40;5
CHM-5726428;QRT-15064;FUN-52793;Wi-Fi;Média;2025-09-26 15:38:00;2025-09-26 20:15:22;5
CHM-7921184;QRT-66195;FUN-09324;Elétrica;Média;2026-04-05 17:45:00;2026-04-05 19:20:19;4
CHM-4936368;QRT-31095;FUN-04670;Ar-condicionado;Baixa;2024-09-17 16:07:00;2024-09-19 17:13:10;2
CHM-1098016;QRT-08799;FUN-57664;Limpeza Extra;Média;2025-02-07 22:55:00;2025-02-08 02:56:01;5
CHM-4664613;QRT-91810;FUN-09102;Wi-Fi;Baixa;2026-05-30 11:25:00;2026-05-31 01:30:45;5
CHM-4394961;QRT-11592;FUN-81524;TV / Controle;Média;2025-12-30 13:18:00;2025-12-30 21:29:31;3
CHM-6617979;QRT-46308;FUN-09102;Frigobar com Defeito;Baixa;2024-09-15 21:57:00;2024-09-16 05:56:07;5
CHM-7074225;QRT-29980;FUN-57664;Limpeza Extra;Média;2025-12-05 17:14:00;2025-12-05 22:06:29;5
CHM-3659915;QRT-84972;FUN-18700;Limpeza Extra;Média;2024-12-17 18:45:00;2024-12-17 23:41:04;5
CHM-0904943;QRT-39368;FUN-18700;Hidráulica;Média;2026-06-01 14:34:00;2026-06-01 16:58:14;4
CHM-2289419;QRT-27574;FUN-18700;Elétrica;Média;2025-04-05 13:44:00;2025-04-05 16:27:29;3
CHM-7648373;QRT-68610;FUN-92311;Fechadura Eletrônica;Baixa;2025-12-16 12:03:00;2025-12-17 11:03:10;5
CHM-3227084;QRT-55454;FUN-87234;Limpeza Extra;Baixa;2025-03-02 17:53:00;2025-03-03 04:14:45;4
CHM-1074069;QRT-37672;FUN-96106;Limpeza Extra;Baixa;2025-12-28 09:00:00;2025-12-28 19:10:30;5
CHM-5685282;QRT-86959;FUN-09324;Hidráulica;Média;2024-07-16 14:56:00;2024-07-17 06:31:08;3
CHM-4339655;QRT-03540;FUN-22607;Limpeza Extra;Baixa;2025-02-15 21:04:00;2025-02-17 16:26:49;2
CHM-6793646;QRT-07031;FUN-76103;Hidráulica;Média;2025-06-17 11:43:00;2025-06-17 14:11:21;5
CHM-8269986;QRT-06043;FUN-71181;Wi-Fi;Baixa;2025-06-05 06:13:00;2025-06-05 16:18:00;5
CHM-6465108;QRT-95939;FUN-71181;Elétrica;Média;2024-07-19 08:32:00;2024-07-19 20:45:15;3
CHM-8975362;QRT-53432;FUN-01568;Limpeza Extra;Alta;2026-01-25 09:58:00;2026-01-25 13:48:12;2
CHM-8995148;QRT-30636;FUN-29826;Wi-Fi;Média;2025-04-20 06:31:00;2025-04-20 15:35:12;1
CHM-4008539;QRT-68610;FUN-12040;Wi-Fi;Alta;2025-05-26 20:47:00;2025-05-26 22:46:04;4
CHM-1409167;QRT-51483;FUN-36473;Hidráulica;Baixa;2025-07-04 08:06:00;2025-07-04 18:40:16;3
CHM-0161605;QRT-98284;FUN-57664;Limpeza Extra;Baixa;2026-04-22 08:38:00;2026-04-22 14:14:23;5
CHM-7555857;QRT-75121;FUN-48683;Hidráulica;Alta;2026-06-27 13:45:00;2026-06-27 14:31:26;5
CHM-7753871;QRT-75780;FUN-34873;TV / Controle;Média;2025-08-01 22:28:00;2025-08-02 04:05:45;5
CHM-7855560;QRT-87593;FUN-73856;Fechadura Eletrônica;Média;2025-01-20 13:45:00;2025-01-20 17:32:41;5
CHM-6189676;QRT-17482;FUN-25313;Wi-Fi;Média;2025-11-13 16:29:00;2025-11-13 17:25:18;5
CHM-4381367;QRT-37220;FUN-64047;Wi-Fi;Média;2025-08-29 21:44:00;2025-08-30 02:18:28;5
CHM-6361612;QRT-17820;FUN-34079;Elétrica;Alta;2025-04-30 17:54:00;2025-04-30 20:21:54;3
CHM-5126933;QRT-20055;FUN-19473;TV / Controle;Média;2024-11-11 14:54:00;2024-11-12 18:24:44;2
CHM-1674282;QRT-91810;FUN-90839;Hidráulica;Alta;2025-07-17 23:30:00;2025-07-18 00:03:33;4
CHM-7344286;QRT-55333;FUN-92311;Ar-condicionado;Média;2025-05-03 15:26:00;2025-05-03 21:03:54;5
CHM-3445142;QRT-42497;FUN-69104;TV / Controle;Alta;2024-11-27 13:50:00;2024-11-27 14:29:09;4
CHM-5394351;QRT-02055;FUN-08486;TV / Controle;Média;2024-10-21 15:18:00;2024-10-21 21:17:21;4
CHM-0392094;QRT-90762;FUN-49170;Hidráulica;Média;2024-11-22 16:59:00;2024-11-22 18:32:59;5
CHM-0471122;QRT-41316;FUN-52300;Limpeza Extra;Alta;2025-10-08 17:53:00;2025-10-08 18:16:37;5
CHM-2902475;QRT-53914;FUN-78820;Hidráulica;Média;2025-02-22 21:07:00;2025-02-23 00:47:20;4
CHM-6838900;QRT-89068;FUN-10947;Ar-condicionado;Baixa;2026-03-23 20:23:00;2026-03-24 16:53:43;5
CHM-0326642;QRT-73232;FUN-88121;Wi-Fi;Média;2026-05-20 21:51:00;2026-05-20 23:40:47;4
CHM-0690662;QRT-60979;FUN-52300;Fechadura Eletrônica;Baixa;2025-11-27 16:42:00;2025-11-27 19:45:54;5
CHM-1673753;QRT-39312;FUN-12576;Elétrica;Média;2026-02-04 16:19:00;2026-02-05 03:46:29;2
CHM-9414784;QRT-82431;FUN-37715;TV / Controle;Média;2025-10-14 17:12:00;2025-10-14 20:42:03;5
CHM-1435248;QRT-13534;FUN-50800;TV / Controle;Média;2024-11-14 11:36:00;2024-11-14 13:45:52;5
CHM-3507551;QRT-92321;FUN-71181;Limpeza Extra;Alta;2024-11-07 11:26:00;2024-11-07 12:26:52;5
CHM-7770444;QRT-37102;FUN-66580;Ar-condicionado;Média;2024-09-07 23:00:00;2024-09-08 00:50:03;3
CHM-3308965;QRT-37204;FUN-69727;Hidráulica;Média;2025-10-02 08:07:00;2025-10-02 09:28:38;4
CHM-2901022;QRT-04542;FUN-69104;Ar-condicionado;Baixa;2026-05-25 19:34:00;2026-05-27 04:18:52;2
CHM-7985101;QRT-51590;FUN-05739;Limpeza Extra;Alta;2025-06-01 08:24:00;2025-06-01 09:19:44;3
CHM-4198034;QRT-79165;FUN-69727;Elétrica;Média;2026-05-20 09:26:00;2026-05-20 14:14:51;5
CHM-5802564;QRT-04025;FUN-67710;Limpeza Extra;Média;2024-07-25 13:41:00;2024-07-25 16:24:47;5
CHM-4837153;QRT-54918;FUN-48683;Ar-condicionado;Baixa;2025-03-30 19:09:00;2025-04-01 01:13:56;3
CHM-5798199;QRT-66932;FUN-34079;Ar-condicionado;Alta;2024-10-24 09:36:00;2024-10-24 10:33:29;5
CHM-6973327;QRT-59474;FUN-52300;Ar-condicionado;Baixa;2025-12-13 14:57:00;2025-12-15 01:18:30;3
CHM-8239529;QRT-09395;FUN-43763;Fechadura Eletrônica;Alta;2025-04-23 09:07:00;2025-04-23 09:48:10;5
CHM-2366066;QRT-44318;FUN-34873;TV / Controle;Média;2025-07-28 17:58:00;2025-07-28 20:17:41;4
CHM-2755133;QRT-97434;FUN-37715;Limpeza Extra;Média;2025-10-04 08:34:00;2025-10-04 10:37:14;3
CHM-3713590;QRT-94431;FUN-64755;Hidráulica;Baixa;2024-08-07 16:14:00;2024-08-08 12:27:42;5
CHM-3783491;QRT-01562;FUN-86194;Hidráulica;Baixa;2025-09-13 09:27:00;2025-09-14 12:56:02;3
CHM-6976555;QRT-60540;FUN-64047;Hidráulica;Média;2025-02-07 10:58:00;2025-02-07 13:54:30;5
CHM-1998581;QRT-63645;FUN-49170;Hidráulica;Média;2025-12-12 22:08:00;2025-12-13 03:09:46;5
CHM-2068299;QRT-39312;FUN-74014;Ar-condicionado;Média;2026-05-01 23:18:00;2026-05-02 02:49:52;4
CHM-7260905;QRT-45132;FUN-48159;Wi-Fi;Baixa;2026-02-03 18:59:00;2026-02-05 03:39:41;2
CHM-7048470;QRT-43330;FUN-50800;Wi-Fi;Média;2025-11-10 12:05:00;2025-11-10 15:21:57;3
CHM-0186378;QRT-66083;FUN-71493;Wi-Fi;Média;2025-06-14 13:01:00;2025-06-14 18:29:06;3
CHM-1484791;QRT-45132;FUN-92311;Wi-Fi;Média;2024-08-12 16:40:00;2024-08-13 03:20:43;2
CHM-4527571;QRT-60661;FUN-10947;Hidráulica;Alta;2026-04-10 11:30:00;2026-04-10 12:30:22;5
CHM-6651461;QRT-26716;FUN-69104;Elétrica;Média;2025-01-23 19:01:00;2025-01-23 21:50:14;4
CHM-2979778;QRT-47759;FUN-89330;Limpeza Extra;Baixa;2025-11-29 12:39:00;2025-11-29 23:32:07;4
CHM-9827466;QRT-75043;FUN-39946;Ar-condicionado;Média;2025-09-11 10:15:00;2025-09-11 14:31:27;3
CHM-6442745;QRT-31042;FUN-08109;TV / Controle;Alta;2025-03-27 17:40:00;2025-03-27 19:10:48;5
CHM-5045131;QRT-29393;FUN-66580;Wi-Fi;Baixa;2024-10-12 22:53:00;2024-10-13 13:16:10;3
CHM-1038260;QRT-45866;FUN-48683;Limpeza Extra;Baixa;2024-07-31 16:30:00;2024-08-01 19:17:55;1
CHM-8976491;QRT-58511;FUN-73856;Hidráulica;Baixa;2025-03-23 10:53:00;2025-03-23 21:31:12;5
CHM-0250450;QRT-92177;FUN-88121;Elétrica;Baixa;2026-03-25 19:49:00;2026-03-26 00:38:02;4
CHM-9479756;QRT-81933;FUN-03036;Ar-condicionado;Baixa;2025-01-22 23:13:00;2025-01-23 09:04:25;5
CHM-2478967;QRT-23155;FUN-22027;Elétrica;Alta;2025-03-25 21:30:00;2025-03-25 23:46:11;1
CHM-6113686;QRT-17861;FUN-74014;Hidráulica;Alta;2024-09-22 23:22:00;2024-09-23 02:13:57;1
CHM-3064787;QRT-74691;FUN-49170;Ar-condicionado;Baixa;2024-10-12 17:50:00;2024-10-13 20:49:56;2
CHM-8445045;QRT-54048;FUN-35080;Hidráulica;Alta;2025-04-06 09:47:00;2025-04-06 14:40:23;1
CHM-3192048;QRT-46308;FUN-82886;TV / Controle;Alta;2026-04-26 16:15:00;2026-04-26 16:53:25;4
CHM-3262299;QRT-72107;FUN-10947;Ar-condicionado;Média;2024-10-16 13:20:00;2024-10-17 02:20:35;2
CHM-2454513;QRT-02862;FUN-09102;TV / Controle;Média;2025-08-29 08:54:00;2025-08-29 17:56:35;1
CHM-2633028;QRT-86876;FUN-28577;Ar-condicionado;Média;2026-06-15 12:49:00;2026-06-15 17:05:00;5
CHM-5515708;QRT-89068;FUN-12576;Limpeza Extra;Média;2025-08-12 12:25:00;2025-08-12 13:13:09;5
CHM-1087885;QRT-56455;FUN-86194;Wi-Fi;Baixa;2025-12-13 07:02:00;2025-12-13 17:48:14;3
CHM-8293486;QRT-11654;FUN-22607;Fechadura Eletrônica;Média;2025-10-21 22:19:00;2025-10-22 02:33:55;4
CHM-7862626;QRT-47759;FUN-23361;Frigobar com Defeito;Média;2026-02-16 11:20:00;2026-02-16 13:03:08;5
CHM-4018782;QRT-75043;FUN-37715;Wi-Fi;Baixa;2025-11-04 15:44:00;2025-11-05 03:54:36;5
CHM-0904371;QRT-11592;FUN-89330;Ar-condicionado;Alta;2025-08-28 16:30:00;2025-08-28 17:31:51;5
CHM-5155846;QRT-16535;FUN-86194;Hidráulica;Alta;2024-08-02 23:06:00;2024-08-03 00:28:02;4
CHM-0716830;QRT-90947;FUN-39946;Hidráulica;Baixa;2026-05-20 22:22:00;2026-05-21 04:42:52;4
CHM-0773571;QRT-43330;FUN-15867;TV / Controle;Média;2024-08-28 19:12:00;2024-08-28 22:53:53;5
CHM-2973272;QRT-02862;FUN-09324;Limpeza Extra;Média;2025-09-27 09:03:00;2025-09-27 11:13:08;3
CHM-0674268;QRT-03369;FUN-52793;Ar-condicionado;Baixa;2024-12-13 06:36:00;2024-12-13 19:26:46;3
CHM-0760413;QRT-28212;FUN-05739;Ar-condicionado;Baixa;2025-05-01 22:03:00;2025-05-02 03:00:09;4
CHM-5402492;QRT-75780;FUN-34873;Limpeza Extra;Média;2025-04-08 15:07:00;2025-04-08 18:24:41;4
CHM-6441134;QRT-38689;FUN-48159;Elétrica;Média;2024-12-17 10:45:00;2024-12-17 16:09:48;5
CHM-7285664;QRT-62407;FUN-22607;TV / Controle;Baixa;2025-12-03 16:51:00;2025-12-04 01:35:47;5
CHM-2498855;QRT-28485;FUN-47371;Frigobar com Defeito;Média;2026-04-17 17:25:00;2026-04-17 21:20:21;4
CHM-0952076;QRT-95201;FUN-15867;Ar-condicionado;Baixa;2026-01-16 23:34:00;2026-01-17 12:59:23;5
CHM-9919059;QRT-32164;FUN-83865;Elétrica;Média;2025-09-18 09:43:00;2025-09-18 18:03:43;2
CHM-9810402;QRT-42819;FUN-22027;TV / Controle;Baixa;2026-02-03 18:22:00;2026-02-04 07:51:23;5
CHM-0693708;QRT-72363;FUN-57664;Ar-condicionado;Alta;2026-06-09 16:34:00;2026-06-09 17:26:52;5
CHM-8252370;QRT-00699;FUN-32345;Wi-Fi;Alta;2025-02-07 08:36:00;2025-02-07 09:58:37;5
CHM-6793995;QRT-46794;FUN-05739;Hidráulica;Média;2025-01-27 12:51:00;2025-01-27 19:16:54;5
CHM-7236629;QRT-31095;FUN-04670;Frigobar com Defeito;Alta;2024-10-23 22:50:00;2024-10-23 23:24:20;5
CHM-7138013;QRT-04443;FUN-69104;Wi-Fi;Média;2024-12-25 21:43:00;2024-12-26 00:05:50;5
CHM-3662840;QRT-82787;FUN-89330;Elétrica;Média;2024-12-18 16:02:00;2024-12-18 20:45:19;4
CHM-8159229;QRT-95201;FUN-15867;TV / Controle;Baixa;2026-03-31 09:35:00;2026-04-01 14:20:19;3
CHM-5636924;QRT-42819;FUN-96106;Limpeza Extra;Alta;2026-03-19 06:52:00;2026-03-19 07:46:29;5
CHM-9352058;QRT-76445;FUN-87234;TV / Controle;Baixa;2026-05-14 09:42:00;2026-05-15 09:21:26;5
CHM-8467921;QRT-31930;FUN-19473;Ar-condicionado;Baixa;2024-08-20 18:29:00;2024-08-21 21:52:56;2
CHM-4548534;QRT-45132;FUN-12040;Limpeza Extra;Média;2025-07-30 20:58:00;2025-07-31 06:42:48;1
CHM-3132891;QRT-40975;FUN-08849;Frigobar com Defeito;Baixa;2025-01-12 11:21:00;2025-01-12 16:53:33;5
CHM-0597233;QRT-97434;FUN-52793;Wi-Fi;Baixa;2025-11-28 21:41:00;2025-11-30 03:54:03;3
CHM-4132933;QRT-04414;FUN-39946;Frigobar com Defeito;Baixa;2025-06-04 17:19:00;2025-06-05 21:41:25;1
CHM-4053001;QRT-29393;FUN-81524;Ar-condicionado;Baixa;2025-02-14 16:28:00;2025-02-15 11:26:13;5
CHM-1221254;QRT-80306;FUN-18700;Ar-condicionado;Média;2025-10-17 21:25:00;2025-10-18 01:04:23;4
CHM-1701613;QRT-18531;FUN-08109;Wi-Fi;Alta;2024-11-10 06:32:00;2024-11-10 07:33:24;4
CHM-1182574;QRT-41356;FUN-52300;Limpeza Extra;Baixa;2024-09-19 14:57:00;2024-09-20 06:09:20;5
CHM-8120309;QRT-50393;FUN-96354;TV / Controle;Alta;2024-09-24 10:30:00;2024-09-24 12:04:16;4
CHM-4838123;QRT-85739;FUN-37715;Ar-condicionado;Média;2026-06-18 07:06:00;2026-06-18 09:25:34;5
CHM-0300689;QRT-10397;FUN-65780;Elétrica;Baixa;2025-02-07 20:57:00;2025-02-08 03:34:58;5
CHM-7774658;QRT-42819;FUN-96106;Ar-condicionado;Alta;2024-07-29 06:45:00;2024-07-29 09:25:52;3
CHM-8930837;QRT-62284;FUN-08109;Ar-condicionado;Alta;2025-09-15 23:57:00;2025-09-16 01:31:44;5
CHM-8404248;QRT-89410;FUN-71181;Hidráulica;Baixa;2024-09-25 16:58:00;2024-09-26 05:45:14;5
CHM-3562402;QRT-22560;FUN-15867;Ar-condicionado;Média;2025-10-29 09:45:00;2025-10-29 14:10:20;4
CHM-3330931;QRT-23373;FUN-08109;TV / Controle;Alta;2025-08-17 22:13:00;2025-08-18 00:07:36;5
CHM-3629128;QRT-10397;FUN-65780;Wi-Fi;Média;2024-11-03 13:34:00;2024-11-03 18:05:03;5
CHM-1860379;QRT-40043;FUN-32345;TV / Controle;Média;2025-10-11 13:29:00;2025-10-11 15:07:14;4
CHM-3620136;QRT-55192;FUN-66580;Ar-condicionado;Baixa;2026-06-23 18:14:00;2026-06-24 20:39:20;3
CHM-4450861;QRT-03930;FUN-02909;Frigobar com Defeito;Média;2026-03-22 20:01:00;2026-03-23 14:07:40;3
CHM-7167982;QRT-66170;FUN-36473;Wi-Fi;Média;2026-03-14 15:48:00;2026-03-14 21:07:57;5
CHM-8373607;QRT-81819;FUN-08828;Frigobar com Defeito;Baixa;2024-07-11 13:45:00;2024-07-12 22:16:18;1
CHM-2597205;QRT-28319;FUN-22027;Frigobar com Defeito;Média;2025-12-16 17:17:00;2025-12-16 18:33:12;3
CHM-3397708;QRT-51483;FUN-36473;Elétrica;Alta;2025-01-06 16:36:00;2025-01-06 18:13:01;5
CHM-0748774;QRT-46748;FUN-70436;Fechadura Eletrônica;Alta;2024-10-21 18:59:00;2024-10-21 19:18:26;4
CHM-9047281;QRT-96237;FUN-73856;Hidráulica;Média;2025-11-25 12:01:00;2025-11-25 15:37:57;5
CHM-0090018;QRT-70123;FUN-87234;Wi-Fi;Baixa;2024-08-01 06:52:00;2024-08-02 01:10:27;4
CHM-4123768;QRT-37672;FUN-05739;TV / Controle;Média;2025-01-10 12:55:00;2025-01-10 14:53:25;3
CHM-1098886;QRT-46149;FUN-96106;Limpeza Extra;Média;2024-08-03 20:10:00;2024-08-03 23:07:34;5
CHM-3975167;QRT-75030;FUN-86194;Wi-Fi;Alta;2026-03-22 08:00:00;2026-03-22 08:39:36;5
CHM-1556591;QRT-39746;FUN-10947;Elétrica;Baixa;2026-04-04 17:07:00;2026-04-05 16:51:05;5
